,Username,Rating,Posted At,Product Categories,Review Text,Shop's response,Likes,Page,Class,Probability
145,n*****8,5,2022-09-24 22:41,,"Thơm ạ, rất là thơm, dạng gel nên không bết, mình dùng hơn 1 tháng rồi thì có mờ 1 chút, chắc phải kiên trì","Rohto Mentholatum Viet Nam xin chào bạn, Rohto rất vui khi bạn hài lòng với sản phẩm và dịch vụ của Rohto Mentholatum Viet Nam. Mong sớm gặp lại bạn trong đơn hàng tiếp theo ạ. Mong bạn sẽ luôn ủng hộ Rohto nhé..
",0,25,1,0.99999905
146,h*****j,5,2022-08-16 19:26,,"Công dụng: làm mờ vết thâm làm lành sẹo
Mùi hương: không mùi
Dành cho da: cho mọi loại da
Mới sử dụng chưa biết có tác dụng không","Rohto Mentholatum Việt Nam xin chào bạn, Rohto rất vui khi bạn hài lòng với sản phẩm và dịch vụ của Rohto Mentholatum Việt Nam. Mong sớm gặp lại bạn ở đơn hàng tiếp theo nhé.",0,25,0,7.4344253e-10
147,d*****5,5,2022-04-14 16:08,,"Shop giao đúng mẫu, đóng gói chỉnh chu, sẽ ủng hộ shop nhiều hơn",,0,25,1,1.0
148,a*****n,5,2022-04-26 07:57,,Gel mờ vết thâm và liền sẹo Acnes Scar Care 12g xài ok và tốt...,,0,25,1,0.99999976
149,m*****4,5,2021-09-18 16:06,,"Hàng giao đủ, chia thành 2 đơn, 3 tháng rồi mới nhận đc ……………..",,0,25,0,0.000610897
150,m_thuy2512,5,2022-09-26 10:39,,"Công dụng: mờ thâm
Mùi hương: ko mùi
Dành cho da: mọi loại
Sản phẩm dùng tốt , phù hợp cho những bạn 
da mụn và thâm sau mụn. 
Hợp cho mọi lứa tuổi từ 16 trở lên.","Rohto Mentholatum Việt Nam xin chào bạn, Rohto rất vui khi bạn hài lòng với sản phẩm và dịch vụ của Rohto Mentholatum Việt Nam. Mong sớm gặp lại bạn trong đơn hàng tiếp theo nhé",0,26,0,5.704166e-09
151,leehau123,5,2022-02-01 23:24,,"Trị mụn của acnes thì khỏi bàn rồi, quá thần thánhhhhhhhhhhhh",,0,26,1,0.9994165
152,t*****5,5,2022-11-23 14:15,,"Công dụng: giúp làm mờ vết thâm và sẹo
Mùi hương: có mùi nhẹ khi bôi lên mặt
Dành cho da: mọi loại da","Rohto Mentholatum Việt Nam xin chào bạn, Rohto rất vui khi bạn đã tin dùng sản phẩm Rohto ạ. Mong sớm gặp lại bạn trong đơn hàng tiếp theo. Khi cần Rohto hỗ trợ cũng như tư vấn thông tin nào bạn có thể nhắn tin vào hộp thư Chat của Rohto để được hỗ trợ nhé. Chúc bạn một ngày vui vẻ nhen",0,26,0,1.0869444e-07
153,hang_keiko..1642,5,2022-11-02 13:53,,"Công dụng: mờ thâm
Mùi hương: ok
Dành cho da: da dầu.. ổn
Giao hàng nhanh, giá sv, sp tốt djxnsn kánbxbmnwn","Rohto Mentholatum Việt Nam xin chào bạn, Rohto rất vui khi bạn hài lòng với sản phẩm và dịch vụ của Rohto Mentholatum Việt Nam. Mong sớm gặp lại bạn trong đơn hàng tiếp theo nhé 
",0,26,0,6.771814e-08
154,c*****o,5,2021-09-17 12:49,,Sản phẩm sử dụng rất nhiều lần rồi nên khỏi bàn về chất lượng. Đặt hàng dự phòng cho giãn cách nên giao hơi lâu chút,,0,26,0,0.022131594
155,dochoithongminhchobe21,5,2022-11-26 14:53,,"Sản phẩm tốt, giao hàng khá nhanh, quà tặng đẹp
Hài long
Sẽ mua ủng họ","Rohto Mentholatum Việt Nam xin chào bạn, Rohto rất vui khi bạn đã tin dùng sản phẩm Rohto ạ. Mong sớm gặp lại bạn trong đơn hàng tiếp theo. Khi cần Rohto hỗ trợ cũng như tư vấn thông tin nào bạn có thể nhắn tin vào hộp thư Chat của Rohto để được hỗ trợ nhé. Chúc bạn một ngày vui vẻ nhen",0,26,0,0.24229476
156,hy_520,5,2021-10-22 00:51,,"Shop giao đầy đủ hàng, giao hàng nhanh, đóng gói đẹp và chắc chắn",,0,27,1,0.99967897
157,b*****s,5,2022-02-16 23:07,,"ship nhanh, nhưng mình lỡ đặt ship về quê mà cấn dịch nên phải ở trên TP chưa về đc, chưa dùng nên k biết như nào 
hình ảnh mang tính mình họa vì h k có sản phẩm ở đây ạ",,0,27,0,3.9411375e-07
158,thantienhy4,5,2022-09-25 14:48,,"Công dụng: mờ thâm
Mùi hương: dịu
Dành cho da: ok
mới bôi vài hôm không biết đến khi nào mới mờ hết thâm","Rohto Mentholatum Việt Nam xin chào bạn, Rohto rất vui khi bạn hài lòng với sản phẩm và dịch vụ của Rohto Mentholatum Việt Nam. Mong sớm gặp lại bạn trong đơn hàng tiếp theo nhé 
",0,27,0,8.13883e-09
159,t*****0,5,2022-06-07 10:53,,"Công dụng: mờ vết thâm
Mùi hương: ko mùi
Dành cho da: mọi loại da
Cái đẹp nằm trong mắt của kẻ si tình…
Còn tấm chân tình thì nằm trong lòng của người cô đơn",,0,27,0,5.2219122e-09
160,giamy2698,5,2022-07-07 21:41,,Đã mua nhiều lần nhưng được đổi được quà bên shop . Nay mấy được  tặng đèn pin đẹp,"Rohto Mentholatum Viet Nam xin chào bạn, Rohto rất vui khi bạn hài lòng với sản phẩm và dịch vụ của Rohto Mentholatum Viet Nam. Mong sớm gặp lại bạn trong đơn hàng tiếp theo ạ. Mong bạn sẽ luôn ủng hộ Rohto nhé..
",0,27,0,0.050778348
161,q*****g,5,2022-09-27 11:53,,"Công dụng: Ok
Mùi hương: Thơm nhẹ
Dành cho da: Mụn
Đóng gói sản phẩm rất chắc chắn shop tư vấn nhanh chỉ mới sử dụng chưa bt kết quả thế nào","Rohto Mentholatum Viet Nam xin chào bạn, Rohto rất vui khi bạn hài lòng với sản phẩm và dịch vụ của Rohto Mentholatum Viet Nam. Mong sớm gặp lại bạn trong đơn hàng tiếp theo ạ. Mong bạn sẽ luôn ủng hộ Rohto nhé.",0,27,0,3.8334216e-05
162,saubeo1712,5,2022-04-24 21:02,,Mới sài nên chưa biết hiệu quả ❤️. Nhưng hàng chuẩn ❤️ cảm ơn shop,,0,28,0,0.00018030216
163,v*****9,5,2022-07-16 11:18,,"Mới dùng nên không biết hiệu quả sao đâu ạ, týp bé hơn mình tưởng tượng :v","
Rohto Mentholatum Việt Nam xin chào bạn, Rohto rất vui khi bạn hài lòng với sản phẩm và dịch vụ của Rohto Mentholatum Việt Nam. Mong sớm gặp lại bạn ở đơn hàng tiếp theo nhé.
",0,28,0,0.006583775
164,h*****4,5,2022-10-17 17:26,,"Mùi hương: thơm
Dành cho da: mọi loại da
Công dụng: mờ thâm
Dùng đến tuýp thứ 2, khá là hữu hiệu với vết thâm mới, còn lâu năm thì phải dùng nhiều và lâu","Rohto Mentholatum Việt Nam xin chào bạn, Rohto rất vui khi bạn đã tin dùng sản phẩm Rohto ạ. Mong sớm gặp lại bạn trong đơn hàng tiếp theo. Khi cần Rohto hỗ trợ cũng như tư vấn thông tin nào bạn có thể nhắn tin vào hộp thư Chat của Rohto để được hỗ trợ nhé. Chúc bạn một ngày vui vẻ nhen",0,28,0,5.417616e-14
165,kuzinthoi,5,2022-06-10 15:30,,Hàng y hình.chưa dùng của shop nên không biết có oki không.☺️☺️,,0,28,1,0.99671954
166,nguyen_kim_giau,5,2022-08-14 08:49,,Hình ảnh không liên quan mang tính chất nhận xu.kkkkkkkkkkkkkkkkkkkkkkkkkkm,"Rohto Mentholatum Việt Nam xin chào bạn, Rohto rất vui khi bạn hài lòng với sản phẩm và dịch vụ của Rohto Mentholatum Việt Nam. Mong sớm gặp lại bạn trong đơn hàng tiếp theo nhé ❤️",0,28,0,0.00015647276
167,hong_phuong3,5,2021-09-26 20:34,,Mình đặt lúc đang giãn cách nên giao hơi lâu hơn bình thường xíu,,1,28,0,4.4135673e-09
168,flame.006,5,2022-11-16 13:29,,Giao hàng chậm nha nhưng bù lại sản phẩm tốt.ủng hộ shop nha..,"Rohto Mentholatum Việt Nam xin chào bạn, Rohto rất vui khi bạn đã tin dùng sản phẩm Rohto ạ. Mong sớm gặp lại bạn trong đơn hàng tiếp theo. Khi cần Rohto hỗ trợ cũng như tư vấn thông tin nào bạn có thể nhắn tin vào hộp thư Chat của Rohto để được hỗ trợ nhé. Chúc bạn một ngày vui vẻ nhen",0,29,1,0.99279153
169,heonnnnn,5,2021-10-22 12:13,,Lần đầu mua dùng thử. Mong hợp da và đạt hiệu quả tốt nhất. .......,,0,29,0,0.25366554
170,q*****1,5,2022-10-29 22:15,,"Công dụng: tri tham mun
Mùi hương: hoi nong
Dành cho da: da dau
Saản phẩm chưa sử dụng nên chưa rõ hiệu quả","Rohto Mentholatum Việt Nam xin chào bạn, Rohto rất vui khi bạn hài lòng với sản phẩm và dịch vụ của Rohto Mentholatum Việt Nam. Mong sớm gặp lại bạn trong đơn hàng tiếp theo nhé ❤️",0,29,0,2.1414112e-07
171,x*****0,5,2022-02-25 18:00,,Chưa dùng nên khum biết rõ lắm. Gói hàng cẩn thận. Giao thần tốc luôn. Đã gheeeeee,,0,29,0,0.005400828
172,t*****g,5,2022-08-27 13:56,,Giao hàng nhanh. Đóng gói sản phẩm tạm ổn và chất lượng thì ok.,"Rohto Mentholatum Việt Nam xin chào bạn, Rohto rất vui khi bạn hài lòng với sản phẩm và dịch vụ của Rohto Mentholatum Việt Nam. Mong sớm gặp lại bạn trong đơn hàng tiếp theo nhé ❤️",0,29,0,0.0009864471
173,hovgdjdh,5,2022-08-09 18:50,,"Sản phẩm dùng ok lắm ạ.🙂
Hình ảnh chỉ mang tính chất minh hoạ. 🙃","Rohto Mentholatum Việt Nam xin chào bạn, Rohto rất vui khi bạn hài lòng với sản phẩm và dịch vụ của Rohto Mentholatum Việt Nam. Mong sớm gặp lại bạn ở đơn hàng tiếp theo nhé.",0,29,0,5.5875162e-08
174,h*****m,5,2022-07-03 23:43,,Hàng giao siêu nhanh mới đặt hôm trc hôm sau có r hàng gói cần thận OK lắm,"Rohto Mentholatum Viet Nam xin chào bạn, Rohto rất vui khi bạn hài lòng với sản phẩm và dịch vụ của Rohto Mentholatum Viet Nam. Mong sớm gặp lại bạn trong đơn hàng tiếp theo ạ. Mong bạn sẽ luôn ủng hộ Rohto nhé..
",0,30,1,0.9999989
175,imthu27,5,2021-10-18 22:05,,"Giao hàng nhanh, đóng gói cẩn thận, mình chưa dùng sản phẩm của shop lần nào nhưng thấy để shoppe mall nên cũng yên tâm, giao đầy đủ hàng....hi vọng sản phẩm sẽ thích hợp với da mình",,0,30,0,1.1342765e-05
176,tuyen02bn,5,2022-02-16 12:46,,Sử dụng lần đâu lên k biết như nào.. mong hiệu quả tạm thời cho 5*,,0,30,0,1.45525e-06
177,x*****m,5,2022-09-06 18:13,,"Dùng có vẻ ổn, thẩm thấu hơi lâu chất lượng phải sử dụng mới biết rõ","Rohto Mentholatum Việt Nam xin chào bạn, Rohto rất vui khi bạn hài lòng với sản phẩm và dịch vụ của Rohto Mentholatum Việt Nam. Mong sớm gặp lại bạn ở đơn hàng tiếp theo nhé.",0,30,0,0.009007876
178,linh21072003,5,2022-07-31 19:09,,"Công dụng: trị thâm
Mùi hương: kB
Dành cho da: bt
Ch dùng nên ch biết
Giao hàng nhanh
Giá ổn định
Kksek","Rohto Mentholatum Viet Nam xin chào bạn, Rohto rất vui khi bạn hài lòng với sản phẩm và dịch vụ của Rohto Mentholatum Viet Nam. Mong sớm gặp lại bạn trong đơn hàng tiếp theo ạ. Mong bạn sẽ luôn ủng hộ Rohto nhé..
",0,30,0,0.0004654985
179,_hs45oe9ja,5,2021-10-16 15:02,,"Hàng đặt từ 10/10 mà 16/10 đã tới nơi, tring mùa dịch mà giao trong vòng 1 tuần là nhanh lắm rồi. Hiệu quả sản phẩm chưa sử dụng chưa rõ, đóng gói ok",,0,30,1,0.97870785
180,hoangbaonguyen2018,5,2022-10-13 21:55,,Hình ảnh chỉ mang tính chất minh họa. Sẽ thử nghiệm để xem nó ntn nha,"Rohto Mentholatum Việt Nam xin chào bạn, Rohto rất vui khi bạn đã tin dùng sản phẩm Rohto ạ. Mong sớm gặp lại bạn trong đơn hàng tiếp theo. Khi cần Rohto hỗ trợ cũng như tư vấn thông tin nào bạn có thể nhắn tin vào hộp thư Chat của Rohto để được hỗ trợ nhé. Chúc bạn một ngày vui vẻ nhen",0,31,0,1.876563e-05
181,q*****1,5,2022-07-18 11:30,,"Đóng gói và giao hàng nhanh, sản phẩm mới xài một ngày nên chưa biết ra sao","Rohto Mentholatum Viet Nam xin chào bạn, Rohto rất vui khi bạn hài lòng với sản phẩm và dịch vụ của Rohto Mentholatum Viet Nam. Mong sớm gặp lại bạn trong đơn hàng tiếp theo ạ. Mong bạn sẽ luôn ủng hộ Rohto nhé..
",0,31,0,0.017713368
182,sonteo1102,5,2022-09-23 22:16,,"Mùi hương nhẹ nhàng dễ chịu k kích ứng, dùng thấy có làm mờ được sẹo, phải làm sạch mặt trc khi ngủ sẽ bôi công dụng tốt","Rohto Mentholatum Việt Nam xin chào bạn, Rohto rất vui khi bạn hài lòng với sản phẩm và dịch vụ của Rohto Mentholatum Việt Nam. Mong sớm gặp lại bạn trong đơn hàng tiếp theo nhé
",0,31,1,0.999943
183,ryan9623,5,2022-06-20 01:40,,"Công dụng: Sản phẩm dùng tốt
Mùi hương: Dễ chịu
Shop gửi hàng nhanh lắm luôn á. Sản phẩm tốt",,0,31,0,9.870989e-08
184,m*****0,5,2022-06-06 09:46,,"Công dụng: mờ thâm , liền sẹo
Mùi hương: ko mùi
Dành cho da: khỏe
Shop đóng gói chắc chắn , giao hàng siu nhanh 🥰",,0,31,0,1.3086146e-06
185,b*****8,5,2022-10-27 01:36,,"Cũng okela lắm á nha, nên mua nha mn, tốt lắm, giao hàng cũng nhanh","Rohto Mentholatum Việt Nam xin chào bạn, Rohto rất vui khi bạn đã tin dùng sản phẩm Rohto ạ. Mong sớm gặp lại bạn trong đơn hàng tiếp theo. Khi cần Rohto hỗ trợ cũng như tư vấn thông tin nào bạn có thể nhắn tin vào hộp thư Chat của Rohto để được hỗ trợ nhé. Chúc bạn một ngày vui vẻ nhen",0,31,0,1.0495825e-09
186,nhung123nhunh,5,2022-08-23 18:31,,Chưa dùng nên cũng kb có mờ sẹo mờ thâm hay ko. Nhưng đã dùng qua gel trị mụn cùng hãng và cảm thấy mụn nhanh chín nhanh liền hơn.,"Rohto Mentholatum Viet Nam xin chào bạn, Rohto rất vui khi bạn hài lòng với sản phẩm và dịch vụ của Rohto Mentholatum Viet Nam. Mong sớm gặp lại bạn trong đơn hàng tiếp theo ạ. Mong bạn sẽ luôn ủng hộ Rohto nhé..
",0,32,0,6.6947194e-08
187,a*****7,5,2022-07-19 11:54,,Thấy mng recommend nên mình mua xài thử nếu thấy hợp sẽ mua típ,"Rohto Mentholatum Việt Nam xin chào bạn, Rohto rất vui khi bạn hài lòng với sản phẩm và dịch vụ của Rohto Mentholatum Việt Nam. Mong sớm gặp lại bạn trong đơn hàng tiếp theo ạ. Mong bạn sẽ luôn ủng hộ Rohto nhé..
",0,32,0,4.9741804e-05
188,lelocst123,5,2022-10-19 11:57,,Giao hàng nhanh lắm nha sp thì phải sử dụng lâu mới biết đc nói chung ok,"Rohto Mentholatum Việt Nam xin chào bạn, Rohto rất vui khi bạn hài lòng với sản phẩm và dịch vụ của Rohto Mentholatum Việt Nam. Mong sớm gặp lại bạn trong đơn hàng tiếp theo nhé 
",0,32,0,1.2730893e-05
189,d*****e,5,2021-10-09 03:18,,mk chưa dùng thử nên k biết tác dụng k. giao hàng nhanh. care khách nhiệt tình.,,0,32,1,1.0
190,aaaaa1312,5,2022-02-28 14:07,,Sản phẩm đóng gói sạch đẹp giao hàng nhanh chóng. Shjskanahakala,,0,32,0,0.038562134
191,anhngoc1318,5,2022-08-07 23:27,,"Sản phẩm rất  đẹp,giao đúng hàng,lần sau sẽ ủng hộ shop tiếp-.-","Rohto Mentholatum Viet Nam xin chào bạn, Rohto rất vui khi bạn hài lòng với sản phẩm và dịch vụ của Rohto Mentholatum Viet Nam. Mong sớm gặp lại bạn trong đơn hàng tiếp theo ạ. Mong bạn sẽ luôn ủng hộ Rohto nhé..

",0,32,1,1.0
192,tangngocanh.06011994,5,2022-09-21 17:27,,Hàng đúng mẫu hơi móp méo giao hàng nhanh dùng tốt sẽ ủng hộ tiếp,"Rohto Mentholatum Viet Nam xin chào bạn, Rohto rất vui khi bạn hài lòng với sản phẩm và dịch vụ của Rohto Mentholatum Viet Nam. Mong sớm gặp lại bạn trong đơn hàng tiếp theo ạ. Mong bạn sẽ luôn ủng hộ Rohto nhé.",0,33,1,1.0
193,n*****0,5,2022-07-05 23:22,,"Công dụng: mờ sẹo.
Sản phẩm dùng tốt, hình ảnh và video mang tính chất nhận xu.","Rohto Mentholatum Viet Nam xin chào bạn, Rohto rất vui khi bạn hài lòng với sản phẩm và dịch vụ của Rohto Mentholatum Viet Nam. Mong sớm gặp lại bạn trong đơn hàng tiếp theo ạ. Mong bạn sẽ luôn ủng hộ Rohto nhé..
",0,33,0,4.29549e-06
194,minorphoenix12,5,2022-01-17 14:05,,Giao nhanh nhưng đóng gói hàng khá sơ sài chưa sài nên ko biết tốt ko nhưng mong sẽ tốt,,0,33,1,0.9842144
195,vuthilanhuonga10k52,5,2022-04-20 12:09,,"Không hiệu quả lắm, đã thử nhưng chưa thấy mờ sẹo mụn rõ rệt, với sẹo mụn nhỏ thì ok hơn, tuýp dùng thì hơi ít",,0,33,1,0.7946162
196,thaomi_612,5,2022-08-07 10:30,,"Công dụng: mờ sẹo
Mùi hương: bth
Dành cho da: all
Mk dùng thử loại này thấy oke  đóng gói hơi to xíu  okela","Rohto Mentholatum Việt Nam xin chào bạn, Rohto rất vui khi bạn hài lòng với sản phẩm và dịch vụ của Rohto Mentholatum Việt Nam. Mong sớm gặp lại bạn ở đơn hàng tiếp theo nhé.",0,33,0,0.015821703
197,c*****3,5,2022-08-09 17:14,,"Công dụng: mờ thâm mụn
Mùi hương: hơi mùi
Dành cho da: mọi loại da
Chưa dùng lâu ngày không biết như thế nào","Rohto Mentholatum Việt Nam xin chào bạn, Rohto rất vui khi bạn hài lòng với sản phẩm và dịch vụ của Rohto Mentholatum Việt Nam. Mong sớm gặp lại bạn ở đơn hàng tiếp theo nhé.",0,33,0,2.2830215e-09
198,kimhoaaa207,5,2022-07-24 14:26,,"Công dụng: mờ thâm
Mùi hương: Khá nồng
Dành cho da: da nào k biết
cx tạm ổn chưa thấy hiệu quả cho lắm","Rohto Mentholatum Việt Nam xin chào bạn, Rohto rất vui khi bạn hài lòng với sản phẩm và dịch vụ của Rohto Mentholatum Việt Nam. Mong sớm gặp lại bạn ở đơn hàng tiếp theo nhé.",0,34,0,1.4914702e-06
199,m*****h,5,2022-04-08 18:31,,Giao hàng nhanh. Đã từng sử dụng thấy rất ok whbwbshsh wbbesah,,0,34,0,0.36379912
200,vlittle,5,2022-01-16 12:16,,"Giao hàng nhanh, đóng gói chắc chắn. Sẽ ủng hộ trong thời gian tới",,0,34,1,1.0
201,t*****y,5,2022-08-07 23:30,,"đóng gói hàng kĩ, hàng về mình cũng nhanh tầm 1-2 ngày thui
chưa dùng chưa biết sẽ như thế nào","Rohto Mentholatum Viet Nam xin chào bạn, Rohto rất vui khi bạn hài lòng với sản phẩm và dịch vụ của Rohto Mentholatum Viet Nam. Mong sớm gặp lại bạn trong đơn hàng tiếp theo ạ. Mong bạn sẽ luôn ủng hộ Rohto nhé..

",0,34,1,0.92565954
202,n*****7,5,2022-01-23 07:39,,"Mình xài cái này chắc gần 1 năm r, cải thiện rõ lắm, mụn đi hết, rồi mấy cái chỗ trước mình hay nặn nó cũng hết thâm luôn",,0,34,0,0.003465669
203,coco_store214,5,2022-06-21 20:53,,Hàng chắc chắn và giao hàng nhanh xài thì cũng oki sẽ mua hàng shop lại lần seo,,0,34,1,0.99999714
204,camm204,5,2022-10-14 23:35,,"Giao hàng nhanh, đúng sản phẩm, mới sử dụng nên vẫn chưa biết là sản phẩm có giảm thâm được hay không","Rohto Mentholatum Viet Nam xin chào bạn, Rohto rất vui khi bạn hài lòng với sản phẩm và dịch vụ của Rohto Mentholatum Viet Nam. Mong sớm gặp lại bạn trong đơn hàng tiếp theo ạ. Mong bạn sẽ luôn ủng hộ Rohto nhé..
",0,35,1,0.9338798
205,n*****2,5,2022-09-07 16:16,,"Công dụng: tốt
Mùi hương: ok
Dành cho da: OK
Giao hàng nhanh, đóng gói chắc chắn, sẽ ủng hộ shop nhiều hơn","Rohto Mentholatum Việt Nam xin chào bạn, Rohto rất vui khi bạn hài lòng với sản phẩm và dịch vụ của Rohto Mentholatum Việt Nam. Mong sớm gặp lại bạn trong đơn hàng tiếp theo nhé ❤️",0,35,1,0.9999994
206,_0qei1cg3x,5,2022-06-16 10:45,,"Bạn đồng hành của mình cả chục năm rồi, cứ hết là mua thôi haaaaa",,0,35,0,0.09831139
207,t*****3,5,2022-01-15 08:46,,"Sản phẩm rất okiii, mà hơi nhỏ và nhẹ. Lúc lấy hàng thì hơi bata ngờ í 😂😂",,0,35,0,2.8663891e-05
208,nim_97,5,2022-01-12 10:18,,"Gel dạng lỏng, hấp thụ nhanh,rất hiệu quả, nên mua.............",,0,35,0,0.0030245306
209,s*****1,5,2021-09-26 21:14,,"Shop đóng gói hàng  kỹ, dịch nên giao hơi lâu, shopee mall nên yên tâm",,0,35,0,0.0075881635
210,l*****g,5,2022-08-08 00:28,,"Công dụng: giảm mụn , mờ sẹo
Mùi hương: thơm
Mùi thơm lắm í","Rohto Mentholatum Việt Nam xin chào bạn, Rohto rất vui khi bạn hài lòng với sản phẩm và dịch vụ của Rohto Mentholatum Việt Nam. Mong sớm gặp lại bạn trong đơn hàng tiếp theo nhé",0,36,0,0.0007180342
211,y*****k,5,2022-04-21 17:50,,Nội dung chỉ mang tính chất kiếm xu sản phẩm rất là OK nên dùng thử,,0,36,0,1.3972957e-06
212,a6grt8g2xd,5,2022-01-24 15:48,,"Sản phẩm đóng gói cẩn thận,chưa dùng nên không biết thế nào ,,",,0,36,1,0.9821723
213,3ryjdhrtl5,5,2022-08-29 15:42,,"Lập hội tưới chéo, nhanh nhanh thu hoạch còn săn sale nữa nè~ https://shp.ee/cmfwcohhmtxmb0","Rohto Mentholatum Viet Nam xin chào bạn, Rohto rất vui khi bạn hài lòng với sản phẩm và dịch vụ của Rohto Mentholatum Viet Nam. Mong sớm gặp lại bạn trong đơn hàng tiếp theo ạ. Mong bạn sẽ luôn ủng hộ Rohto nhé..
",0,36,1,0.99540764
214,nhinhi487,5,2023-05-31 11:14,,Đang sử dụng thấy có hiệu quả sương sương rồi á..k biết có hết hẳn không thì chưa biết được kanbjsnjsmlaobbhjsnj,,0,36,1,0.999785
215,p*****3,5,2023-05-29 09:06,,"Hương thơm: có mùi
Lợi ích: giảm thâm trị sẹo
Đơn hàng giao nhanh, chưa dùng nên không rõ hiệu quả lắm. Sẽ quay lại đánh giá tiếp",,0,36,0,0.15456283
216,thuongvu2205,5,2023-05-27 18:33,,GAMTNLR quạt mạnh có 4 chế độ gió đùng đưojc lâu lắm ... Nhé nhé,,0,37,1,0.9998024
217,t*****i,5,2023-05-24 20:16,,"Lời bài hát Bài này chill phết, Đen khiến người hâm mộ 'đứng ngồi không yên' khi kết hợp với Min trong ca ... Đêm về ta chill, riêng mình một bầu không khí",,0,37,1,0.9999827
218,uninshop2911,5,2023-05-11 13:28,,"Không biết xài oki nhưng xài thử xem ntb Em mượn anh mượn một chút được không?
Chút hơi ấm, chút tâm tình thủ thỉ
Chút vững chắc, không lắng lo suy nghĩ
Chút vị tha, chút chia sẻ muộn phiền

Em mượn anh, em muốn mượn trước tiên
Mượn hình bóng, mượn vòng tay che chở
Mượn bầu trời, mượn luôn từng hơi thở
Mượn đôi môi, đầy ắp vị ngọt ngào

Em mượn rồi, không trả có làm sao?
Là của em, là của riêng em đấy
Là phụ nữ có lẽ ai cũng vậy
Tiếng yêu thương trao trọn chỉ một người

Em mượn anh cả ánh mắt, nụ cười
Cả năm tháng, cuộc đời anh còn lại
Anh cho mượn, có tính lời tính lãi?
Biết để em mượn đến lúc tuổi già

Em mượn anh nơi đó gọi là nhà
Nợ anh nhé, em từ từ sẽ trả...  

Thanh Sunshine
#nhomvietcamxuc365",,0,37,0,0.04595014
219,_hamimi_,5,2023-05-25 20:39,,"mình dùng dc 1 tuần mà cảm thấy okela lắm, chất đặc như thạch á.",,0,37,0,7.951645e-09
220,a*****6,5,2023-05-25 18:25,,"Đúng sản phẩm ,đang sử dụng ,thấy rất hiệu quả ,giao hàng nhanh",,0,37,1,0.99807656
221,a*****7,5,2023-05-23 09:43,,Xài thấy khá hợp với da mình và em mình. Thấy đỡ thâm mụn hẳn lun ý nhưng mà phải đợi 1 tg cũng lâu ý,,0,37,0,0.3550145
222,hannie332,5,2023-05-23 17:44,,"Hàng giao đủ, do cùng ở HCM nên đặt hôm qua là nay giao liền à...",,0,38,1,1.0
223,pththuy999,5,2023-05-17 13:58,,"Làm đẹp: giảm thâm
Bao bì: đẹp
Giảm thâm mụn hiệu quả, tuy nhiên phải sử dụng lâu mới có hiệu quả",,0,38,0,0.038064588
224,thanhmai_265,5,2023-05-16 18:30,,"Lợi ích: mờ thâm
Mẹo: kiên trì dùng để thấy kết quả
Kinh nghiệm sử dụng: sản phẩm tốt giá rẻ nhưng chất lượng tuyệt vời",,0,38,0,9.447414e-11
225,mai120293_ngoc.han,5,2023-05-17 12:19,,"Cảm nhân đầu tiên thấy shop rất nhiệt tình, tư vấn có tâm.hhhhhhjjj-&đdsssshhhh-hhhhhhhhhhhhhhhjjjjjhhhhhhhhhhh( không chụp đc ảnh nên lấy tạm h.anh để nhận xu)",,0,38,0,9.1126545e-10
226,buithidiemmon,5,2023-05-16 12:09,,"Mẹo: làm đẹp
Kinh nghiệm sử dụng: mik dùng bộ của acnes
Hương thơm: thơm mùi thảo dược
Mik dùng tới lọ thứ 2 oy và mặt mik cải thiện rất rõ mờ vết mụn thâm nha",,0,38,0,0.0015759374
227,elliphamhd1998,5,2023-05-14 23:32,,"Shop chuẩn bị hàng và giao hàng nhanh. Dùng một thời gian thấy sản phẩm trị mụn phù hợp với da, khả năng trị mụn cũng khá ổn. Được tặng thêm 1 tuýp rửa mặt khá ưng ạ",,0,38,0,0.002085857
228,sytery.hhh,5,2023-05-12 10:46,,"qưertyuiopasdfghjklzxcvbnm1234567890-/:;().,?!'😀😀😀",,0,39,1,0.9182645
229,chiphuongmaguire,5,2023-05-10 09:04,,"Mẹo: ok
Làm đẹp: ok
Kinh nghiệm sử dụng: ok
Chưa dùng nhưng mà tui review bán hàng nhanh nhẹn và gói hàng cẩn thận nha. Hì vọng sẽ hết mớ mụn thâm",,0,39,0,1.0090743e-07
230,ttyn11062003,5,2023-05-14 21:10,,"Đóng gói rất đẹp và chắc chắn , thời gian giao hàng rất nhanh , sẽ ủng hộ dài dài .",,0,39,1,1.0
231,q*****7,5,2023-05-10 21:19,,"Mẹo: on
Kinh nghiệm sử dụng: on
Làm đẹp: on
sản phấm tốt giao hàng nhanh kem độ che phủ tốt cho shop 5 sao",,0,39,1,0.97785896
232,_*****_,5,2023-05-08 14:36,,"Hương thơm: thowm ngojt gioosng cafe vaf maajt ong
Nói chung là chất lượng vẫn luôn ok, mà thấy mùi hương giờ cảm giác ngọt ngọt hơn trước giống mùi mật hay đường Thốt nốt ý",,0,39,0,0.25143114
233,dangtrang0202,5,2023-05-09 14:13,,"Lợi ích: tri sẹo
Mẹo: bôi
Làm đẹp: trị sẹo
Mua lần thứ 2 rùi , thấy cũng ok nhưng mà phải dùng lâu , giao hàng lần này lâu v",,0,39,1,0.98767346
