,Username,Rating,Posted At,Product Categories,Review Text,Shop's response,Likes,Page,Class,Probability
189,hoangngochue1802,5,2022-03-28 16:05,Phân loại hàng: Hương gỗ,"Công dụng: xịt khử mùi
Mùi hương: ngọt, thơm nhẹ
Kết cấu: lỏng
Mùi này thơm, ngọt nhưng mà k gắt. Tuy là đc tặng nhưng mà rất ưng",,0,32,1,0.9182645
190,m*****2,5,2022-03-21 10:18,Phân loại hàng: Hồng mộc lan,"Công dụng: khử mùi
Mùi hương: mùi hương thiên nhiên nghe khá dịu
Kết cấu: lỏng
dùng khá là ưng ạ",,0,32,1,0.9999993
191,lethuhuong04,5,2022-03-24 15:35,Phân loại hàng: Hương gỗ,"Công dụng: gIao hàng nhanh
Mùi hương: mùi thơm dễ chịu
Kết cấu: hình ảnh mang tính nhận xuuu",,0,32,0,0.44842148
192,n*****2,5,2022-07-05 02:23,Phân loại hàng: Hương gỗ,"Chạy bộ rất mệt, nghe giảng muốn ngủ, toán học thật vô dụng, bài tập lại chất đống, nhưng không được đứt gánh giữa đường","Rohto Mentholatum Viet Nam xin chào bạn, Rohto rất vui khi bạn hài lòng với sản phẩm và dịch vụ của Rohto Mentholatum Viet Nam. Mong sớm gặp lại bạn trong đơn hàng tiếp theo ạ. Mong bạn sẽ luôn ủng hộ Rohto nhé..
",0,33,1,0.99061686
193,q*****e,5,2022-03-22 16:50,Phân loại hàng: Hương gỗ,"1234567890qwertyuiopasdfghjklzxcvbnm,.~`|•√π÷×¶∆@#$%&-+()/",,0,33,0,3.9938727e-06
194,chou1507,5,2022-03-16 10:01,Phân loại hàng: Hương Hương Thảo,"mới đặt sale 15/3 mà sáng 16/3 có, ship nhanh zl dù mình ở tỉnh, hàng đóng gói ukila nhó mng",,0,33,0,7.2381255e-08
195,v*****f,5,2021-10-29 15:00,Phân loại hàng: Hương Hương Thảo,"Hàng dùng tốt, không lỗi lầm, đóng gói siêu siêu kĩ nhaaa, sẽ tiếp tục ủng hộ, mình lười chụp ảnh nên xài đỡ haha",,0,33,1,0.9182645
196,baotran030803,5,2022-03-19 09:49,Phân loại hàng: Hương gỗ,"Công dụng: ok
Mùi hương: ok
Kết cấu: ok
Hàng đúng, đẹp, đóng gói kĩ lưỡng, giáo hàng nhanhhh 10đỉm",,0,33,1,0.9999993
197,n*****s,5,2022-04-15 17:27,Phân loại hàng: Hồng mộc lan,"Giao hàng nhanh, đóng gói cẩn thận. Mình đã mua ở shop 1 lần rồi nên giờ mua lại. Mùi thơm lắm ạ, thoảng thoảng dễ chịu",,0,33,0,0.44842148
198,n*****2,5,2022-07-05 02:23,Phân loại hàng: Hương gỗ,"Chạy bộ rất mệt, nghe giảng muốn ngủ, toán học thật vô dụng, bài tập lại chất đống, nhưng không được đứt gánh giữa đường","Rohto Mentholatum Viet Nam xin chào bạn, Rohto rất vui khi bạn hài lòng với sản phẩm và dịch vụ của Rohto Mentholatum Viet Nam. Mong sớm gặp lại bạn trong đơn hàng tiếp theo ạ. Mong bạn sẽ luôn ủng hộ Rohto nhé..
",0,34,1,0.99061686
199,q*****e,5,2022-03-22 16:50,Phân loại hàng: Hương gỗ,"1234567890qwertyuiopasdfghjklzxcvbnm,.~`|•√π÷×¶∆@#$%&-+()/",,0,34,0,3.9938727e-06
200,chou1507,5,2022-03-16 10:01,Phân loại hàng: Hương Hương Thảo,"mới đặt sale 15/3 mà sáng 16/3 có, ship nhanh zl dù mình ở tỉnh, hàng đóng gói ukila nhó mng",,0,34,0,7.2381255e-08
201,v*****f,5,2021-10-29 15:00,Phân loại hàng: Hương Hương Thảo,"Hàng dùng tốt, không lỗi lầm, đóng gói siêu siêu kĩ nhaaa, sẽ tiếp tục ủng hộ, mình lười chụp ảnh nên xài đỡ haha",,0,34,1,0.9182645
202,baotran030803,5,2022-03-19 09:49,Phân loại hàng: Hương gỗ,"Công dụng: ok
Mùi hương: ok
Kết cấu: ok
Hàng đúng, đẹp, đóng gói kĩ lưỡng, giáo hàng nhanhhh 10đỉm",,0,34,1,0.9999993
203,n*****s,5,2022-04-15 17:27,Phân loại hàng: Hồng mộc lan,"Giao hàng nhanh, đóng gói cẩn thận. Mình đã mua ở shop 1 lần rồi nên giờ mua lại. Mùi thơm lắm ạ, thoảng thoảng dễ chịu",,0,34,0,0.44842148
204,n*****2,5,2022-07-05 02:23,Phân loại hàng: Hương gỗ,"Chạy bộ rất mệt, nghe giảng muốn ngủ, toán học thật vô dụng, bài tập lại chất đống, nhưng không được đứt gánh giữa đường","Rohto Mentholatum Viet Nam xin chào bạn, Rohto rất vui khi bạn hài lòng với sản phẩm và dịch vụ của Rohto Mentholatum Viet Nam. Mong sớm gặp lại bạn trong đơn hàng tiếp theo ạ. Mong bạn sẽ luôn ủng hộ Rohto nhé..
",0,35,1,0.99061686
205,q*****e,5,2022-03-22 16:50,Phân loại hàng: Hương gỗ,"1234567890qwertyuiopasdfghjklzxcvbnm,.~`|•√π÷×¶∆@#$%&-+()/",,0,35,0,3.9938727e-06
206,chou1507,5,2022-03-16 10:01,Phân loại hàng: Hương Hương Thảo,"mới đặt sale 15/3 mà sáng 16/3 có, ship nhanh zl dù mình ở tỉnh, hàng đóng gói ukila nhó mng",,0,35,0,7.2381255e-08
207,v*****f,5,2021-10-29 15:00,Phân loại hàng: Hương Hương Thảo,"Hàng dùng tốt, không lỗi lầm, đóng gói siêu siêu kĩ nhaaa, sẽ tiếp tục ủng hộ, mình lười chụp ảnh nên xài đỡ haha",,0,35,1,0.9182645
208,baotran030803,5,2022-03-19 09:49,Phân loại hàng: Hương gỗ,"Công dụng: ok
Mùi hương: ok
Kết cấu: ok
Hàng đúng, đẹp, đóng gói kĩ lưỡng, giáo hàng nhanhhh 10đỉm",,0,35,1,0.9999993
209,n*****s,5,2022-04-15 17:27,Phân loại hàng: Hồng mộc lan,"Giao hàng nhanh, đóng gói cẩn thận. Mình đã mua ở shop 1 lần rồi nên giờ mua lại. Mùi thơm lắm ạ, thoảng thoảng dễ chịu",,0,35,0,0.44842148
210,n*****2,5,2022-07-05 02:23,Phân loại hàng: Hương gỗ,"Chạy bộ rất mệt, nghe giảng muốn ngủ, toán học thật vô dụng, bài tập lại chất đống, nhưng không được đứt gánh giữa đường","Rohto Mentholatum Viet Nam xin chào bạn, Rohto rất vui khi bạn hài lòng với sản phẩm và dịch vụ của Rohto Mentholatum Viet Nam. Mong sớm gặp lại bạn trong đơn hàng tiếp theo ạ. Mong bạn sẽ luôn ủng hộ Rohto nhé..
",0,36,1,0.99061686
211,q*****e,5,2022-03-22 16:50,Phân loại hàng: Hương gỗ,"1234567890qwertyuiopasdfghjklzxcvbnm,.~`|•√π÷×¶∆@#$%&-+()/",,0,36,0,3.9938727e-06
212,chou1507,5,2022-03-16 10:01,Phân loại hàng: Hương Hương Thảo,"mới đặt sale 15/3 mà sáng 16/3 có, ship nhanh zl dù mình ở tỉnh, hàng đóng gói ukila nhó mng",,0,36,0,0.000117644035
213,v*****f,5,2021-10-29 15:00,Phân loại hàng: Hương Hương Thảo,"Hàng dùng tốt, không lỗi lầm, đóng gói siêu siêu kĩ nhaaa, sẽ tiếp tục ủng hộ, mình lười chụp ảnh nên xài đỡ haha",,0,36,0,6.146313e-09
214,baotran030803,5,2022-03-19 09:49,Phân loại hàng: Hương gỗ,"Công dụng: ok
Mùi hương: ok
Kết cấu: ok
Hàng đúng, đẹp, đóng gói kĩ lưỡng, giáo hàng nhanhhh 10đỉm",,0,36,1,0.8719963
215,n*****s,5,2022-04-15 17:27,Phân loại hàng: Hồng mộc lan,"Giao hàng nhanh, đóng gói cẩn thận. Mình đã mua ở shop 1 lần rồi nên giờ mua lại. Mùi thơm lắm ạ, thoảng thoảng dễ chịu",,0,36,0,0.5007515
216,d*****x,5,2022-03-29 11:42,Phân loại hàng: Hương gỗ,"Công dụng: XỊt thơm
Mùi hương: gỗ
Kết cấu: lỏng
Thơm",,0,37,1,0.8272553
217,myduyennn3103,5,2022-03-22 21:50,Phân loại hàng: Hồng mộc lan,"Công dụng: khử mùi
Mùi hương: hoa hồng
Kết cấu: xịt
Sản phẩm sài tốt lên mùi nhẹ nhàng thích hợp để sài cho ngày dài",,0,37,0,6.814734e-14
218,hiepmaii,5,2021-12-03 12:43,Phân loại hàng: Hồng mộc lan,"Mùi dễ chịu, khá ưng, nhỏ gọn nữa. Nên mua nha mn. Sẽ tiếp tục mua ủng hộ lần sau",,0,37,0,6.8304676e-06
219,5z87dn0_9r,5,2022-01-03 12:06,Phân loại hàng: Hương gỗ,"Mùi thơm lắm đặc biệt là mùi gỗ ấy, shop giao hàng nhanh, đóng gói chắc chắn💗💗💗",,0,37,0,1.5043208e-13
220,hiluuuuuu23122,5,2022-04-30 18:06,Phân loại hàng: Hương gỗ,Sản phẩm đẹp chất lượng thơm lắm mọi người ạ. Giao hàng nhiệt tìnhh,,0,37,0,0.10716665
221,anhhunhthlan907,5,2022-01-13 20:42,Phân loại hàng: Hương Trà Xanh,"Công dụng: khử mùi
Mùi hương: trà xanh
Sản phẩm cũng ok có điều hơi nồng xíuuuuuuuuuuuuuu",,0,37,1,0.80390424
222,29srdj0v4f,5,2022-06-11 20:33,Phân loại hàng: Hương gỗ,"Hương gỗ này phù hợp với mọi loại da, hương giữ được lâu, mùi nhẹ nhàng dễ chịu",,0,38,0,2.1324178e-05
223,thao_map235,5,2023-06-01 20:23,Phân loại hàng: Hồng mộc lan,"Mùi hương: trà xanh và hồng mộc lan
Công dụng: khử mùi cơ thể
Mùi hồng mộc lan hơi nồng còn mùi trà xanh mình đã dùng rất nhiều lần",,0,38,0,1.1221938e-05
224,nhung9620,5,2023-05-26 13:43,Phân loại hàng: Hương gỗ,"Giao hàng siêu nhanh, đóng gói cẩn thận. Mua shop mall nên yên tâm. Đã dùng tiện mà thơm vừa phải. Sẽ ủng hộ thêm.",,0,38,0,6.8304676e-06
225,n*****7,5,2023-05-30 16:16,Phân loại hàng: Hồng mộc lan,"Shop đóng gói cẩn thận, giao nhanh, hàng dùng ok lắm ạ. Sẽ quay lại",,0,38,0,1.5043208e-13
226,tttt1308,5,2023-05-31 19:13,Phân loại hàng: Hồng mộc lan,Hương trà xanh thơm hơn. Hôồng mộc lan y như mùi kẹo. Nhưng mà rẻ hơn mấy shop khác. Giao khá nhanh,,0,38,0,0.10716665
227,annienga,5,2023-05-26 09:27,Phân loại hàng: Hương gỗ,Hình ảnh mang tính chất minh hoạ để nhận xu loại này rất thơm đã thử,,0,38,1,0.80390424
228,29srdj0v4f,5,2022-06-11 20:33,Phân loại hàng: Hương gỗ,"Hương gỗ này phù hợp với mọi loại da, hương giữ được lâu, mùi nhẹ nhàng dễ chịu",,0,39,0,2.1324178e-05
229,thao_map235,5,2023-06-01 20:23,Phân loại hàng: Hồng mộc lan,"Mùi hương: trà xanh và hồng mộc lan
Công dụng: khử mùi cơ thể
Mùi hồng mộc lan hơi nồng còn mùi trà xanh mình đã dùng rất nhiều lần",,0,39,0,1.1221938e-05
230,nhung9620,5,2023-05-26 13:43,Phân loại hàng: Hương gỗ,"Giao hàng siêu nhanh, đóng gói cẩn thận. Mua shop mall nên yên tâm. Đã dùng tiện mà thơm vừa phải. Sẽ ủng hộ thêm.",,0,39,0,6.8304676e-06
231,n*****7,5,2023-05-30 16:16,Phân loại hàng: Hồng mộc lan,"Shop đóng gói cẩn thận, giao nhanh, hàng dùng ok lắm ạ. Sẽ quay lại",,0,39,0,1.5043208e-13
232,tttt1308,5,2023-05-31 19:13,Phân loại hàng: Hồng mộc lan,Hương trà xanh thơm hơn. Hôồng mộc lan y như mùi kẹo. Nhưng mà rẻ hơn mấy shop khác. Giao khá nhanh,,0,39,0,0.10716665
233,annienga,5,2023-05-26 09:27,Phân loại hàng: Hương gỗ,Hình ảnh mang tính chất minh hoạ để nhận xu loại này rất thơm đã thử,,0,39,1,0.80390424
234,29srdj0v4f,5,2022-06-11 20:33,Phân loại hàng: Hương gỗ,"Hương gỗ này phù hợp với mọi loại da, hương giữ được lâu, mùi nhẹ nhàng dễ chịu",,0,40,0,2.1324178e-05
235,thao_map235,5,2023-06-01 20:23,Phân loại hàng: Hồng mộc lan,"Mùi hương: trà xanh và hồng mộc lan
Công dụng: khử mùi cơ thể
Mùi hồng mộc lan hơi nồng còn mùi trà xanh mình đã dùng rất nhiều lần",,0,40,0,1.1221938e-05
236,nhung9620,5,2023-05-26 13:43,Phân loại hàng: Hương gỗ,"Giao hàng siêu nhanh, đóng gói cẩn thận. Mua shop mall nên yên tâm. Đã dùng tiện mà thơm vừa phải. Sẽ ủng hộ thêm.",,0,40,0,6.8304676e-06
237,n*****7,5,2023-05-30 16:16,Phân loại hàng: Hồng mộc lan,"Shop đóng gói cẩn thận, giao nhanh, hàng dùng ok lắm ạ. Sẽ quay lại",,0,40,0,1.5043208e-13
238,tttt1308,5,2023-05-31 19:13,Phân loại hàng: Hồng mộc lan,Hương trà xanh thơm hơn. Hôồng mộc lan y như mùi kẹo. Nhưng mà rẻ hơn mấy shop khác. Giao khá nhanh,,0,40,0,0.10716665
239,annienga,5,2023-05-26 09:27,Phân loại hàng: Hương gỗ,Hình ảnh mang tính chất minh hoạ để nhận xu loại này rất thơm đã thử,,0,40,1,0.80390424
240,29srdj0v4f,5,2022-06-11 20:33,Phân loại hàng: Hương gỗ,"Hương gỗ này phù hợp với mọi loại da, hương giữ được lâu, mùi nhẹ nhàng dễ chịu",,0,41,0,2.1324178e-05
241,thao_map235,5,2023-06-01 20:23,Phân loại hàng: Hồng mộc lan,"Mùi hương: trà xanh và hồng mộc lan
Công dụng: khử mùi cơ thể
Mùi hồng mộc lan hơi nồng còn mùi trà xanh mình đã dùng rất nhiều lần",,0,41,0,1.1221938e-05
242,nhung9620,5,2023-05-26 13:43,Phân loại hàng: Hương gỗ,"Giao hàng siêu nhanh, đóng gói cẩn thận. Mua shop mall nên yên tâm. Đã dùng tiện mà thơm vừa phải. Sẽ ủng hộ thêm.",,0,41,0,1.7491749e-09
243,n*****7,5,2023-05-30 16:16,Phân loại hàng: Hồng mộc lan,"Shop đóng gói cẩn thận, giao nhanh, hàng dùng ok lắm ạ. Sẽ quay lại",,0,41,1,0.8191733
244,tttt1308,5,2023-05-31 19:13,Phân loại hàng: Hồng mộc lan,Hương trà xanh thơm hơn. Hôồng mộc lan y như mùi kẹo. Nhưng mà rẻ hơn mấy shop khác. Giao khá nhanh,,0,41,0,0.047628067
245,annienga,5,2023-05-26 09:27,Phân loại hàng: Hương gỗ,Hình ảnh mang tính chất minh hoạ để nhận xu loại này rất thơm đã thử,,0,41,1,1.0
246,q*****2,5,2023-04-15 13:24,Phân loại hàng: Hồng mộc lan,"Phù hợp với loại da: mọi loại da
Mùi hương: ngọt
Công dụng: khử mùi
Giao hàng khá nhanh, hơn 1 ngày là có rồi. Mùi này lúc mới xịt sẽ thấy hơi nồng, nhưng đợi vài phút sẽ bay bớt đi và mùi khá ngọt, giữ mùi cx khá lâu. Tuy nhiên mình không thích mùi này lắm vì ngửi lâu mk thấy hơi đau đầu",,0,42,1,0.94423866
247,b*****n,5,2023-05-06 12:04,Phân loại hàng: Hương Trà Xanh,"Công dụng: Ok
Phù hợp với loại da: Ok
Mùi hương: Tốt
Sản phẩm tốt, giao đúng hàng, nhanh và sẽ tiếp tục ủng hộ shop.",,0,42,1,0.94423866
248,n*****e,5,2023-04-15 21:35,Phân loại hàng: Hương gỗ,"Phù hợp với loại da: phù hợp
Công dụng: thơm
Mùi hương: thơm
mùi thơm lắm, mình thấy giữ được mùi lâu nè, h/anh đánh giá nhận xu thui mà vẫn rcm mn mua nhaa",,0,42,0,1.7491749e-09
249,hoangvy1904k2,5,2023-05-04 17:28,Phân loại hàng: Hương Trà Xanh,"Mùi hương dễ chịu
Lưu hương lâu, thoáng mát, sẽ quay lại ủng hộ shop, còn đc tặng quà nữa ạ🥰",,0,42,1,0.8191733
250,nghoa_1611,5,2023-05-03 19:21,Phân loại hàng: Hương gỗ,"1. ĐỐI VỚI NGƯỜI THÍCH VĂN MINH
-  Đọc sách nhiều vào để vốn từ văn minh lúc nào củng tuôn trào ra tự nhiên và đầu óc sẽ nhẹ hẳn.
- Áp dụng combo lý luận văn học, combo Luật, hiến pháp,...
2. ĐỐI VỚI NHỮNG ĐỐI TƯỢNG NÓI CHUYỆN NGANG NHƯ CUA 
- Ra chợ 
- 🩴",,0,42,0,0.047628067
251,n*****1,5,2023-05-03 19:18,Phân loại hàng: Hương gỗ,"1. ĐỐI VỚI NGƯỜI THÍCH VĂN MINH
-  Đọc sách nhiều vào để vốn từ văn minh lúc nào củng tuôn trào ra tự nhiên và đầu óc sẽ nhẹ hẳn.
- Áp dụng combo lý luận văn học, combo Luật, hiến pháp,...
2. ĐỐI VỚI NHỮNG ĐỐI TƯỢNG NÓI CHUYỆN NGANG NHƯ CUA 
- Ra chợ 
- 🩴",,0,42,1,1.0
252,q*****2,5,2023-04-15 13:24,Phân loại hàng: Hồng mộc lan,"Phù hợp với loại da: mọi loại da
Mùi hương: ngọt
Công dụng: khử mùi
Giao hàng khá nhanh, hơn 1 ngày là có rồi. Mùi này lúc mới xịt sẽ thấy hơi nồng, nhưng đợi vài phút sẽ bay bớt đi và mùi khá ngọt, giữ mùi cx khá lâu. Tuy nhiên mình không thích mùi này lắm vì ngửi lâu mk thấy hơi đau đầu",,0,43,1,0.94423866
253,b*****n,5,2023-05-06 12:04,Phân loại hàng: Hương Trà Xanh,"Công dụng: Ok
Phù hợp với loại da: Ok
Mùi hương: Tốt
Sản phẩm tốt, giao đúng hàng, nhanh và sẽ tiếp tục ủng hộ shop.",,0,43,1,0.94423866
254,n*****e,5,2023-04-15 21:35,Phân loại hàng: Hương gỗ,"Phù hợp với loại da: phù hợp
Công dụng: thơm
Mùi hương: thơm
mùi thơm lắm, mình thấy giữ được mùi lâu nè, h/anh đánh giá nhận xu thui mà vẫn rcm mn mua nhaa",,0,43,0,1.7491749e-09
255,hoangvy1904k2,5,2023-05-04 17:28,Phân loại hàng: Hương Trà Xanh,"Mùi hương dễ chịu
Lưu hương lâu, thoáng mát, sẽ quay lại ủng hộ shop, còn đc tặng quà nữa ạ🥰",,0,43,1,0.8191733
256,nghoa_1611,5,2023-05-03 19:21,Phân loại hàng: Hương gỗ,"1. ĐỐI VỚI NGƯỜI THÍCH VĂN MINH
-  Đọc sách nhiều vào để vốn từ văn minh lúc nào củng tuôn trào ra tự nhiên và đầu óc sẽ nhẹ hẳn.
- Áp dụng combo lý luận văn học, combo Luật, hiến pháp,...
2. ĐỐI VỚI NHỮNG ĐỐI TƯỢNG NÓI CHUYỆN NGANG NHƯ CUA 
- Ra chợ 
- 🩴",,0,43,0,0.047628067
257,n*****1,5,2023-05-03 19:18,Phân loại hàng: Hương gỗ,"1. ĐỐI VỚI NGƯỜI THÍCH VĂN MINH
-  Đọc sách nhiều vào để vốn từ văn minh lúc nào củng tuôn trào ra tự nhiên và đầu óc sẽ nhẹ hẳn.
- Áp dụng combo lý luận văn học, combo Luật, hiến pháp,...
2. ĐỐI VỚI NHỮNG ĐỐI TƯỢNG NÓI CHUYỆN NGANG NHƯ CUA 
- Ra chợ 
- 🩴",,0,43,1,1.0
258,q*****2,5,2023-04-15 13:24,Phân loại hàng: Hồng mộc lan,"Phù hợp với loại da: mọi loại da
Mùi hương: ngọt
Công dụng: khử mùi
Giao hàng khá nhanh, hơn 1 ngày là có rồi. Mùi này lúc mới xịt sẽ thấy hơi nồng, nhưng đợi vài phút sẽ bay bớt đi và mùi khá ngọt, giữ mùi cx khá lâu. Tuy nhiên mình không thích mùi này lắm vì ngửi lâu mk thấy hơi đau đầu",,0,44,1,0.94423866
259,b*****n,5,2023-05-06 12:04,Phân loại hàng: Hương Trà Xanh,"Công dụng: Ok
Phù hợp với loại da: Ok
Mùi hương: Tốt
Sản phẩm tốt, giao đúng hàng, nhanh và sẽ tiếp tục ủng hộ shop.",,0,44,1,0.94423866
260,n*****e,5,2023-04-15 21:35,Phân loại hàng: Hương gỗ,"Phù hợp với loại da: phù hợp
Công dụng: thơm
Mùi hương: thơm
mùi thơm lắm, mình thấy giữ được mùi lâu nè, h/anh đánh giá nhận xu thui mà vẫn rcm mn mua nhaa",,0,44,0,1.7491749e-09
261,hoangvy1904k2,5,2023-05-04 17:28,Phân loại hàng: Hương Trà Xanh,"Mùi hương dễ chịu
Lưu hương lâu, thoáng mát, sẽ quay lại ủng hộ shop, còn đc tặng quà nữa ạ🥰",,0,44,1,0.8191733
262,nghoa_1611,5,2023-05-03 19:21,Phân loại hàng: Hương gỗ,"1. ĐỐI VỚI NGƯỜI THÍCH VĂN MINH
-  Đọc sách nhiều vào để vốn từ văn minh lúc nào củng tuôn trào ra tự nhiên và đầu óc sẽ nhẹ hẳn.
- Áp dụng combo lý luận văn học, combo Luật, hiến pháp,...
2. ĐỐI VỚI NHỮNG ĐỐI TƯỢNG NÓI CHUYỆN NGANG NHƯ CUA 
- Ra chợ 
- 🩴",,0,44,0,0.047628067
263,n*****1,5,2023-05-03 19:18,Phân loại hàng: Hương gỗ,"1. ĐỐI VỚI NGƯỜI THÍCH VĂN MINH
-  Đọc sách nhiều vào để vốn từ văn minh lúc nào củng tuôn trào ra tự nhiên và đầu óc sẽ nhẹ hẳn.
- Áp dụng combo lý luận văn học, combo Luật, hiến pháp,...
2. ĐỐI VỚI NHỮNG ĐỐI TƯỢNG NÓI CHUYỆN NGANG NHƯ CUA 
- Ra chợ 
- 🩴",,0,44,1,1.0
264,q*****2,5,2023-04-15 13:24,Phân loại hàng: Hồng mộc lan,"Phù hợp với loại da: mọi loại da
Mùi hương: ngọt
Công dụng: khử mùi
Giao hàng khá nhanh, hơn 1 ngày là có rồi. Mùi này lúc mới xịt sẽ thấy hơi nồng, nhưng đợi vài phút sẽ bay bớt đi và mùi khá ngọt, giữ mùi cx khá lâu. Tuy nhiên mình không thích mùi này lắm vì ngửi lâu mk thấy hơi đau đầu",,0,45,1,0.94423866
265,b*****n,5,2023-05-06 12:04,Phân loại hàng: Hương Trà Xanh,"Công dụng: Ok
Phù hợp với loại da: Ok
Mùi hương: Tốt
Sản phẩm tốt, giao đúng hàng, nhanh và sẽ tiếp tục ủng hộ shop.",,0,45,1,0.94423866
266,n*****e,5,2023-04-15 21:35,Phân loại hàng: Hương gỗ,"Phù hợp với loại da: phù hợp
Công dụng: thơm
Mùi hương: thơm
mùi thơm lắm, mình thấy giữ được mùi lâu nè, h/anh đánh giá nhận xu thui mà vẫn rcm mn mua nhaa",,0,45,0,1.2954676e-10
267,hoangvy1904k2,5,2023-05-04 17:28,Phân loại hàng: Hương Trà Xanh,"Mùi hương dễ chịu
Lưu hương lâu, thoáng mát, sẽ quay lại ủng hộ shop, còn đc tặng quà nữa ạ🥰",,0,45,0,0.089801505
268,nghoa_1611,5,2023-05-03 19:21,Phân loại hàng: Hương gỗ,"1. ĐỐI VỚI NGƯỜI THÍCH VĂN MINH
-  Đọc sách nhiều vào để vốn từ văn minh lúc nào củng tuôn trào ra tự nhiên và đầu óc sẽ nhẹ hẳn.
- Áp dụng combo lý luận văn học, combo Luật, hiến pháp,...
2. ĐỐI VỚI NHỮNG ĐỐI TƯỢNG NÓI CHUYỆN NGANG NHƯ CUA 
- Ra chợ 
- 🩴",,0,45,0,0.016806735
269,n*****1,5,2023-05-03 19:18,Phân loại hàng: Hương gỗ,"1. ĐỐI VỚI NGƯỜI THÍCH VĂN MINH
-  Đọc sách nhiều vào để vốn từ văn minh lúc nào củng tuôn trào ra tự nhiên và đầu óc sẽ nhẹ hẳn.
- Áp dụng combo lý luận văn học, combo Luật, hiến pháp,...
2. ĐỐI VỚI NHỮNG ĐỐI TƯỢNG NÓI CHUYỆN NGANG NHƯ CUA 
- Ra chợ 
- 🩴",,0,45,0,0.00029077177
270,tranminhphongahihi,5,2023-04-07 08:59,Phân loại hàng: Hương Trà Xanh,"Chất lượng sản phẩm tuyệt vời, thời gian giao hàng nhanh, đóng gói chắc chắn",,0,46,0,4.082272e-09
271,hoaithao0510,5,2023-03-22 18:43,Phân loại hàng: Hương Hương Thảo,"Gu của nàng có phải là khử mùi Refre Hương Gỗ? 

Bạn chăm xài khử mùi, hay quên nước hoa? Nhưng vẫn muốn gây ấn tượng với người khác bằng một mùi hương không quá nồng nàn và dịu nhẹ. 
Chắc chắn Refre chiết xuất thiên nhiên - Hương Gỗ sẽ hợp với bạn lắm đấy! Vì Woody có chứa công thức:

🎋Với các chiết xuất từ thiên nhiên cùng công thức 3 KHÔNG, vừa khử mùi cơ thể suốt cả ngày, vừa nâng niu làn da nhạy cảm nhất.
🎋Kết hợp Nha Đam và Cam Thảo giúp dưỡng trắng da mà không gây ố vàng.
🎋Và các hạt phấn chiết xuất từ Cây Tre giúp em bé dưới cánh tay khô ráo, thư giãn suốt cả ngày.
🎋Lại còn mang một mùi hương ấm áp có thể làm tan chảy bất kì trái tim nào đây!

👉Nàng thích Woody hay mùi hương nào, cho Refre cùng biết với nhé!
- Lazada: https://bit.ly/3AUVadRS
- Hasaki: https://bit.ly/39Saa0v
- Shopee: https://bit.ly/3pF7OJ2
#Refre #YouDoYou #xitkhumuiRefre #khoamuitoahuongantoandiunhe",,0,46,0,2.5269144e-05
272,giangggtruong_,5,2023-04-24 12:19,Phân loại hàng: Hương gỗ,Giao hàng nhanh sản pham chat lương nen mua nha moi ngươi honkk,,0,46,0,0.006846488
273,l*****4,5,2023-04-08 14:31,Phân loại hàng: Hương Trà Xanh,"Giao hàng nhanh đặt hôm qua ngày hôm nay đã có hàng, rất tuyệt vời xin cảm ơn rất nhiều",,0,46,0,3.0636857e-05
274,t.1_2,5,2023-04-07 11:33,Phân loại hàng: Hương Hương Thảo,"Công dụng: xịt khử mùi
Mùi hương: thảo
Thời gian giao hàng nhanh. Mùi ưng lắm nha...",,0,46,0,1.423767e-05
275,thomnguyen_2712,5,2023-03-22 14:48,Phân loại hàng: Hương gỗ,"Hình ảnh không liên quan. Sản phẩm mùi rất thơm nha, rẻ, đóng gói cẩn thận, lưu hương khá lâu. Mọi người nên mua hương hỗ nha thơm lắm.",,0,46,1,0.9981926
276,t*****4,5,2023-03-15 21:16,Phân loại hàng: Hương Hương Thảo,"Refre Natural- dòng sản phẩm khử mùi mới, với chiết xuất từ thiên nhiên Trà Xanh- Hương Thảo -  Cúc La Mã -Ylang Ylang, sẽ là người bạn đồng hành, xua tan nỗi lo về “mùi cơ thể” và “thâm sạm. Thiết kế mới nhẹ nhàng, mang hơi thở thiên nhiên, Refre Natural sẽ là lựa chọn thích hợp cho các cô nàng yêu phong cách thuần khiết và tinh tế! Dạng xịt tiện lợi, nhỏ gọn, đầu xịt không tiếp xúc trực tiếp với da nên tránh tình trạng nhiễm khuẩn trở lại vào trong chai.

Bạn có 4 sự lựa chọn với Refre Natural:
- Trà Xanh (Green Tea): chiết xuất trà xanh giúp khử mùi vùng da dưới cánh tay hiệu quả đồng thời cho bạn cảm giác thư giãn, sảng khoái và tràn đầy năng lượng nhờ hương trà xanh thuần khiết.

- Hương Thảo (Rosemary): chiết xuất từ cây hương thảo giúp khử mùi vùng da dưới cánh tay hiệu quả. Hương thảo thanh dịu giúp tinh thần thoải mái và giải tỏa căng thẳng.","Rohto Mentholatum Việt Nam xin chào bạn, Rohto rất vui khi bạn đã tin dùng sản phẩm Rohto ạ. Mong sớm gặp lại bạn trong đơn hàng tiếp theo. Khi cần Rohto hỗ trợ cũng như tư vấn thông tin nào bạn có thể nhắn tin vào hộp thư Chat của Rohto để được hỗ trợ nhé. Chúc bạn một ngày vui vẻ nhen",0,47,0,4.865638e-07
