,Username,Rating,Posted At,Product Categories,Review Text,Shop's response,Likes,Page,Class,Probability
0,n*****6,5,2023-03-27 19:15,,"Kinh nghiệm sử dụng: dùng ok nha
Mẹo: bôi vào vùng da đang bị ngứa
Làm đẹp: ok
thấy dùng cũng ok nhưng shop giao hàng lâu quá",,2,1,0,5.5294613e-08
1,o*****h,5,2023-02-12 12:54,,"Công dụng: tri mun trứng cá
Mùi hương: thơm
Dành cho da: tất cả các loại ra
Sản phẩm rất tốt  mùi thơm bôi lên ta hết mụn","Rohto Mentholatum Việt Nam xin chào bạn, Rohto rất vui khi bạn đã tin dùng sản phẩm Rohto ạ. Mong sớm gặp lại bạn trong đơn hàng tiếp theo. Khi cần Rohto hỗ trợ cũng như tư vấn thông tin nào bạn có thể nhắn tin vào hộp thư Chat của Rohto để được hỗ trợ nhé. Chúc bạn một ngày vui vẻ nhen",3,1,0,5.2085043e-06
2,h.changg_005,5,2023-02-14 14:26,,"Công dụng: không thấy có hiệu quả,dùng song mặt lên mụn,chắc kh jopwj mí mình
Mùi hương: thơm
Dành cho da: không biết","Rohto Mentholatum Việt Nam xin chào bạn, Rohto rất vui khi bạn đã tin dùng sản phẩm và dịch vụ của Rohto Mentholatum Việt Nam. Mong sớm gặp lại bạn trong đơn hàng tiếp theo nhé ạ ..
",1,1,0,0.6447684
3,ntnhi0609,5,2023-01-04 05:18,,"Công dụng: trị mụn, thâm
Mùi hương: khá nhẹ
Dành cho da: mụn
mình kh nghĩ giá này mà có sản phẩm tốt thế ạ, dùng 1 tuần là thấy khác 1 cách rõ rệt","Rohto Mentholatum Việt Nam xin chào bạn, Rohto rất vui khi bạn hài lòng với sản phẩm và dịch vụ của Rohto Mentholatum Việt Nam. Mong sớm gặp lại bạn trong đơn hàng tiếp theo ạ. Mong bạn sẽ luôn ủng hộ Rohto nhé..
",6,1,0,6.258833e-08
4,minhnguyt455,5,2023-01-18 19:12,,"Công dụng: wui do
Hoa hậu Thuỳ Tiên đính chính về loạt ảnh bị chụp lén đang mang đồ bộ đi chợ hoa: ""Tui đi bán hoa tết chứ không đi mua :))"" 

Via Kinglive","Rohto Mentholatum Việt Nam xin chào bạn, Rohto rất vui khi bạn đã tin dùng sản phẩm và dịch vụ của Rohto Mentholatum Việt Nam. Mong sớm gặp lại bạn trong đơn hàng tiếp theo nhé ạ ..
",0,1,0,0.01184685
5,t*****e,5,2022-11-24 11:55,,"Công dụng: hỗ trợ trị mụn
Mùi hương: chưa thử
Dành cho da: dầu
Giao hàng nhanh, lần đầu mua nhưng là shop mall nên yên tâm","Rohto Mentholatum Việt Nam xin chào bạn, Rohto rất vui khi bạn đã tin dùng sản phẩm Rohto ạ. Mong sớm gặp lại bạn trong đơn hàng tiếp theo. Khi cần Rohto hỗ trợ cũng như tư vấn thông tin nào bạn có thể nhắn tin vào hộp thư Chat của Rohto để được hỗ trợ nhé. Chúc bạn một ngày vui vẻ nhen",8,1,0,2.539557e-07
6,nguyenthinh688,5,2022-12-19 18:22,,Bạn đủ điều kiện để mua dịch vụ hỗ trợ kỹ thuật qua điện thoại từ Chuyên gia tư vấn của Apple.,"Rohto Mentholatum Việt Nam xin chào bạn, Rohto rất vui khi bạn hài lòng với sản phẩm và dịch vụ của Rohto Mentholatum Việt Nam. Mong sớm gặp lại bạn trong đơn hàng tiếp theo nhé ❤️",3,2,0,1.6913171e-10
7,n*****3,5,2022-07-10 13:22,,"Formula của sp đã thay đổi theo hướng tốt hơn nè, k tạo màng như hồi xưa, thiết kế cũng ok hiệu quả mình thấy ổn mà k mạnh bằng các tuýp có active mạnh khác thui nhưng giá 42k thì rất ổn vs tầm giá r","Rohto Mentholatum Viet Nam xin chào bạn, Rohto rất vui khi bạn hài lòng với sản phẩm và dịch vụ của Rohto Mentholatum Viet Nam. Mong sớm gặp lại bạn trong đơn hàng tiếp theo ạ. Mong bạn sẽ luôn ủng hộ Rohto nhé..
",5,2,0,0.0044165435
8,thydungv936,5,2022-07-02 16:38,,Ghé Sun house tìm những món đồ rẻ mà xinh .Có nhận pass đồ hộ để các bạn dọn tủ quần áo mua đồ mới nè,"Rohto Mentholatum Viet Nam xin chào bạn, Rohto rất vui khi bạn hài lòng với sản phẩm và dịch vụ của Rohto Mentholatum Viet Nam. Mong sớm gặp lại bạn trong đơn hàng tiếp theo ạ. Mong bạn sẽ luôn ủng hộ Rohto nhé..
",4,2,0,3.17898e-06
9,bithcmt660,5,2022-11-30 20:08,,"Công dụng: giảm mụn
Mùi hương: thơm
Dành cho da: dầu
Tuyệt vời","Rohto Mentholatum Việt Nam xin chào bạn, Rohto rất vui khi bạn đã tin dùng sản phẩm Rohto ạ. Mong sớm gặp lại bạn trong đơn hàng tiếp theo. Khi cần Rohto hỗ trợ cũng như tư vấn thông tin nào bạn có thể nhắn tin vào hộp thư Chat của Rohto để được hỗ trợ nhé. Chúc bạn một ngày vui vẻ nhen",0,2,0,1.9812112e-11
10,chang.1278,5,2022-10-13 12:33,,"Công dụng: giảm mụn trị mụn
Mùi hương: thơm
Dành cho da: mụn
Trước có dùng trị mụn của acnes thấy hiệu quả nên mua tiếp","Rohto Mentholatum Việt Nam xin chào bạn, Rohto rất vui khi bạn đã tin dùng sản phẩm Rohto ạ. Mong sớm gặp lại bạn trong đơn hàng tiếp theo. Khi cần Rohto hỗ trợ cũng như tư vấn thông tin nào bạn có thể nhắn tin vào hộp thư Chat của Rohto để được hỗ trợ nhé. Chúc bạn một ngày vui vẻ nhen",3,2,0,3.839388e-06
11,nc4ig1awkb,5,2022-09-20 22:27,,"Công dụng: ok
Ý nghĩa của từ hy viên và người thân của mình năm nay có hai đứa yêu","Rohto Mentholatum Viet Nam xin chào bạn, Rohto rất vui khi bạn hài lòng với sản phẩm và dịch vụ của Rohto Mentholatum Viet Nam. Mong sớm gặp lại bạn trong đơn hàng tiếp theo ạ. Mong bạn sẽ luôn ủng hộ Rohto nhé..",1,2,0,0.0035495833
12,emmanina__123nina,5,2023-02-08 11:20,,"Công dụng: bôi mụn ,thâm mụn
Mùi hương: thơm cực
Dành cho da: mọi loại da
Dùng tốt mua rồi h mua lại dùng tiếp","Rohto Mentholatum Việt Nam xin chào bạn, Rohto rất vui khi bạn đã tin dùng sản phẩm Rohto ạ. Mong sớm gặp lại bạn trong đơn hàng tiếp theo. Khi cần Rohto hỗ trợ cũng như tư vấn thông tin nào bạn có thể nhắn tin vào hộp thư Chat của Rohto để được hỗ trợ nhé. Chúc bạn một ngày vui vẻ nhen",1,3,0,1.3736883e-11
13,q*****8,5,2022-12-05 17:37,,"Công dụng: Giảm mụn
Mùi hương: Hơi hắc
Dành cho da: Mọi loại da?
Mình còn thấy sản phẩm có hỗ trợ việc giảm mụn khuyên mọi người nên dùng nhé, không khuyên mọi người dùng sữa rửa mặt quà tặng đi kèm vì nó làm cho mặt mình bị nhiều mụn hơn nhưng mà kem trị mụn thì có tác dụng rõ rệt nhé","Rohto Mentholatum Viet Nam xin chào bạn, Rohto rất vui khi bạn hài lòng với sản phẩm và dịch vụ của Rohto Mentholatum Viet Nam. Mong sớm gặp lại bạn trong đơn hàng tiếp theo ạ. Mong bạn sẽ luôn ủng hộ Rohto nhé..
",3,3,0,1.1978399e-05
14,hienbabe101,5,2022-09-03 17:25,,"Công dụng: trị mụn
Mùi hương: thơm
Dành cho da: mặt
Rất là nhiều người dùng thì phải có cái gì cũng nên có cái gì cũng nên có cái gì cũng nên có cái gì cũng nên có giới hạn của nó là cái này. Để đc tư vấn và điều trị kịp thời và bạn bè của mình là người lớn tuổi hơn mình thì mình cũng nên có cái gì cũng nên có giới hạn.","Rohto Mentholatum Viet Nam xin chào bạn, Rohto rất vui khi bạn hài lòng với sản phẩm và dịch vụ của Rohto Mentholatum Viet Nam. Mong sớm gặp lại bạn trong đơn hàng tiếp theo ạ. Mong bạn sẽ luôn ủng hộ Rohto nhé..
",1,3,1,0.9883881
15,t*****1,5,2022-12-16 12:32,,"Rất hiệu quả, thích sản phẩm này, gói hàng chắc chắn 📦 , nên dùng thử","Rohto Mentholatum Việt Nam xin chào bạn, Rohto rất vui khi bạn đã tin dùng sản phẩm và dịch vụ của Rohto Mentholatum Việt Nam. Mong sớm gặp lại bạn trong đơn hàng tiếp theo nhé ạ ..",0,3,1,0.99871826
16,maipham_123.com.vn,5,2022-08-29 11:20,,"Công dụng: mmmm
Mùi hương: mmmm
Dành cho da: mmmm
Quá tuyêt","Rohto Mentholatum Viet Nam xin chào bạn, Rohto rất vui khi bạn hài lòng với sản phẩm và dịch vụ của Rohto Mentholatum Viet Nam. Mong sớm gặp lại bạn trong đơn hàng tiếp theo ạ. Mong bạn sẽ luôn ủng hộ Rohto nhé..
",0,3,0,1.2448788e-07
17,hiennntran,5,2022-10-14 11:34,,"Công dụng: chưa sài thử
Mùi hương: dịu nhẹ
Dành cho da: dầu
Sản phẩm tốt","Rohto Mentholatum Việt Nam xin chào bạn, Rohto rất vui khi bạn hài lòng với sản phẩm và dịch vụ của Rohto Mentholatum Việt Nam. Mong sớm gặp lại bạn trong đơn hàng tiếp theo ạ. Mong bạn sẽ luôn ủng hộ Rohto nhé..
",0,3,0,7.931466e-17
18,s*****9,5,2023-03-26 14:01,,"Làm đẹp: cho da mụn
Mẹo: không biết
Kinh nghiệm sử dụng: ko biết nói thế nào
Vid cho xu thoii nhá sorryyy",,0,4,1,0.91168064
19,cekw3fhclx,5,2023-03-24 10:21,,"Benefits: ap
User Tips: Thơm
Usage Experience: dùng cũng được
Hhhhhjksjsnskksnbsbssjjsjjsjsjjsjshs",,0,4,1,0.7189295
20,sangseung27,5,2023-02-26 17:49,,"Công dụng: như mô tả
Mùi hương: thơm
Dành cho da: mụn
Mua nhìu sale rẻ, giao nhanh, hàng chính hãng, nên mua nhe mn, tui dùng tuýp này nhìu ròi, ko rít lại còn siu hiệu quả (tùy da và cơ địa từng người nha). 10 đỉm!!","Rohto Mentholatum Việt Nam xin chào bạn, Rohto rất vui khi bạn hài lòng với sản phẩm và dịch vụ của Rohto Mentholatum Việt Nam. Mong sớm gặp lại bạn trong đơn hàng tiếp theo ạ. Mong bạn sẽ luôn ủng hộ Rohto nhé..",0,4,0,2.73996e-09
21,siennanguyen,5,2023-01-25 23:46,,"Công dụng: chữa mụn
Mùi hương: hắc
Dành cho da: mụn
Sản phẩm tốt, chất lượng. Sau hơn 1 tháng sử dụng, cảm nhận cá nhân là trị mụn tốt, giảm sưng đỏ, xẹp mụn, nhanh lành da. Xuất sắc 💯💯💯. Cám ơn nhà bán hàng và nhà sản xuất.","Rohto Mentholatum Viet Nam xin chào bạn, Rohto rất vui khi bạn hài lòng với sản phẩm và dịch vụ của Rohto Mentholatum Viet Nam. Mong sớm gặp lại bạn trong đơn hàng tiếp theo ạ. Mong bạn sẽ luôn ủng hộ Rohto nhé..
",0,4,0,1.9894327e-05
22,roselanh140,5,2023-01-30 11:21,,"Công dụng: trị mụn
Mùi hương: thơm
Dành cho da: mụn
sản phẩm dùng tốt lắm nha, lần sau sẽ mua tiếp cho shop 5 sao ủng hộ, shipper thân thiện dễ thương lắm nha, ai bị mụn thì mua về dùng ổn lắm","Rohto Mentholatum Viet Nam xin chào bạn, Rohto rất vui khi bạn hài lòng với sản phẩm và dịch vụ của Rohto Mentholatum Viet Nam. Mong sớm gặp lại bạn trong đơn hàng tiếp theo ạ. Mong bạn sẽ luôn ủng hộ Rohto nhé..",0,4,1,0.99997294
23,t*****2,5,2023-01-06 08:50,,"Công dụng: Chấm mụn trị mụn
Mùi hương: Cực thơm luôn
Dành cho da: Da có mụn viêm
Xin lỗi vì video không liên quan nhưng sản phẩm dùng tốt lắm, chấm lên mụn viêm sưng đỏ là hôm sau lên đầu trắng liền, lúc này chấm Benzo là lấy nhân ra được r. Đóng gói cẩn thận giao hàng nhanh đáng mua.","Rohto Mentholatum Việt Nam xin chào bạn, Rohto rất vui khi bạn hài lòng với sản phẩm và dịch vụ của Rohto Mentholatum Việt Nam. Mong sớm gặp lại bạn trong đơn hàng tiếp theo nhé",0,4,0,9.485305e-09
24,ngoclinh17lai,5,2023-01-11 18:33,,"Công dụng: Giữa dòng người tấp nập, chỉ mong có một người biết trân trọng tình cảm của mình.🤍","Rohto Mentholatum Việt Nam xin chào bạn, Rohto rất vui khi bạn hài lòng với sản phẩm và dịch vụ của Rohto Mentholatum Việt Nam. Mong sớm gặp lại bạn trong đơn hàng tiếp theo nhé ❤️",1,5,0,2.7775525e-07
25,l*****g,5,2022-12-28 15:43,,"Sản phẩm đúng mô tả, shop giao nhanh, shipper giao nhiệt tình. thank shop","Rohto Mentholatum Việt Nam xin chào bạn, Rohto rất vui khi bạn đã tin dùng sản phẩm Rohto ạ. Mong sớm gặp lại bạn trong đơn hàng tiếp theo. Khi cần Rohto hỗ trợ cũng như tư vấn thông tin nào bạn có thể nhắn tin vào hộp thư Chat của Rohto để được hỗ trợ nhé. Chúc bạn một ngày vui vẻ nhen",0,5,1,0.9939307
26,nguyenminhtien20082004,5,2022-08-09 11:14,,"Mình vừa sử dụng sản phẩm trong thời gian gần đây nên không thể đánh giá chi tiết được.
Sản phẩm được đóng gói cẩn thận và giao hàng nhanh","Rohto Mentholatum Việt Nam xin chào bạn, Rohto rất vui khi bạn hài lòng với sản phẩm và dịch vụ của Rohto Mentholatum Việt Nam. Mong sớm gặp lại bạn trong đơn hàng tiếp theo nhé",4,5,0,5.0282017e-07
27,thanhthuydt717,5,2022-12-21 12:46,,"Công dụng: trị mụn
Mùi hương: ko biết
Dành cho da: Mọi loại da
Giao hàng rất lâu tưởng mất đơn ko đó trời=))","Rohto Mentholatum Việt Nam xin chào bạn, Rohto rất vui khi bạn đã tin dùng sản phẩm Rohto ạ. Mong sớm gặp lại bạn trong đơn hàng tiếp theo. Khi cần Rohto hỗ trợ cũng như tư vấn thông tin nào bạn có thể nhắn tin vào hộp thư Chat của Rohto để được hỗ trợ nhé. Chúc bạn một ngày vui vẻ nhen",0,5,0,1.7557426e-06
28,l*****7,5,2022-07-11 11:25,,Sản phẩm chất lượng nhưng giá lại rất rẻ. Trước mình cũng xài nhiều loại rồi nhưng thấy hợp với Acnes nhất. Trị mụn khá tốt và lành tính cho da,"Rohto Mentholatum Việt Nam xin chào bạn, Rohto rất vui khi bạn đã tin dùng sản phẩm và dịch vụ của Rohto Mentholatum Việt Nam. Mong sớm gặp lại bạn trong đơn hàng tiếp theo nhé ạ ..
",3,5,0,1.8219241e-12
29,kemu85,5,2022-10-28 16:19,,"Công dụng: trị mụn
Mùi hương: thơm nhẹ
Dành cho da: nhiều loại da
Trị mụn khá tốt, dùng tuýp thứ 2 rồi rất hài lòng. Cho shop 5 sao","Rohto Mentholatum Việt Nam xin chào bạn, Rohto rất vui khi bạn hài lòng với sản phẩm và dịch vụ của Rohto Mentholatum Việt Nam. Mong sớm gặp lại bạn trong đơn hàng tiếp theo nhé 
",1,5,0,6.2144144e-12
30,a*****8,5,2022-08-08 13:53,,"Hàng chính hãng, bảo đảm, đã mua của shop nhiều lần. Chịu khó canh sale sẽ rẻ hơn mua ngoài nhé mn!","Rohto Mentholatum Việt Nam xin chào bạn, Rohto rất vui khi bạn hài lòng với sản phẩm và dịch vụ của Rohto Mentholatum Việt Nam. Mong sớm gặp lại bạn trong đơn hàng tiếp theo nhé",0,6,0,1.0426504e-06
31,kemu85,5,2022-10-02 14:42,,"Công dụng: trị mụn
Mùi hương: thơm nhẹ
Dành cho da: da mụn
Sản phẩm dùng cũng ổn, shop giao hàng siêu nhanh luôn. Mượn đỡ ảnh của shop để nhận xu","Rohto Mentholatum Việt Nam xin chào bạn, Rohto rất vui khi bạn hài lòng với sản phẩm và dịch vụ của Rohto Mentholatum Việt Nam. Mong sớm gặp lại bạn trong đơn hàng tiếp theo nhé 
",0,6,0,3.5362314e-11
32,6s67irhbgs,5,2022-08-20 13:21,,"Công dụng: trị mụn
Mùi hương: mùi thơm lắm
Dành cho da: nhạy cảm
Sản phẩm dùng thích lắm nha, không bị hắc mùi bù lại còn thơm nhẹ nhẹ, mọi người dùng từ 5 đến 7 ngày thì mới có hiểu quả ạ","Rohto Mentholatum Viet Nam xin chào bạn, Rohto rất vui khi bạn hài lòng với sản phẩm và dịch vụ của Rohto Mentholatum Viet Nam. Mong sớm gặp lại bạn trong đơn hàng tiếp theo ạ. Mong bạn sẽ luôn ủng hộ Rohto nhé..
",1,6,0,4.735628e-12
33,sangseung27,5,2022-10-31 18:55,,"Công dụng: như mô tả
Mùi hương: hơi hắc và thơm
Dành cho da: mụn
Chưa biết công dụng, mới dùng lần đầu, dùng thử tuýp đầu xem sao, giá ổn, hàng chính hãng, giao nhanh","Rohto Mentholatum Việt Nam xin chào bạn, rất xin lỗi quý khách về trải nghiệm chưa tốt khi mua sắm tại gian hàng Rohto Mentholatum Việt Nam . Rohto xin phép liên hệ qua hộp thư Chat để có thể hỗ trợ quý khách tốt hơn. Rất mong nhận được phản hồi từ quý khách..
",0,6,0,4.6598468e-11
34,n_n13,5,2022-09-23 14:25,,"Công dụng: Chăm sóc da
Mùi hương: không có
Dành cho da: da mụn
đóng gói chắc chắn, giao hàng nhanh, chưa sử dụng nên không rõ hiệu quả","Rohto Mentholatum Việt Nam xin chào bạn, Rohto rất vui khi bạn đã tin dùng sản phẩm Rohto ạ. Mong sớm gặp lại bạn trong đơn hàng tiếp theo. Khi cần Rohto hỗ trợ cũng như tư vấn thông tin nào bạn có thể nhắn tin vào hộp thư Chat của Rohto để được hỗ trợ nhé. Chúc bạn một ngày vui vẻ nhen",0,6,0,6.117917e-07
35,thienduy89,5,2023-04-05 16:51,,"Giao nhanh, dùng cực tiện, mụn bay nhanh như cơn mưa ngang qua",,0,6,0,3.7649336e-06
36,tienbkday,5,2023-03-27 13:28,,"Shop tận tình chu đáo lắm ạ, giá vừa rẻ, khung ảnh rất đẹp, đóng gói kỹ càng. Chúc shop phát triển!",,0,7,1,0.99213916
37,n*****h,5,2023-03-27 23:31,,"Loại này màu trắng đục, có khô nhưng không được như loại spot gel, rửa mặt phải dùng sữa rửa mới sạch, bôi lên cũng không mát lắm, nhưng có vẻ có hiệu quả với mụn đỏ, đang sưng. Dược tính khá tốt nhưng cũng tùy da mỗi người, xài hết tube chắc phải mua lần nữa mới ổn. Giao hàng nhanh.",,0,7,0,0.00051234773
38,s*****r,5,2023-03-29 15:28,,"Hàng giống với mô tả, sản phẩm dùng tốt. Chuẩn bị hàng nhanh, giao nhanh.",,0,7,0,2.1374736e-07
39,m*****1,5,2023-03-26 07:56,,"Làm đẹp: có
Bao bì: đẹp
Mk ms sử dụng chưa biết hiệu quả sao cả nm đóng gói sản phẩm đẹp giá học sinh sinh viên nên mua",,0,7,0,1.1916301e-10
40,nguynthhngnguytdhkt13a6h,5,2023-03-25 12:52,,"Kinh nghiệm sử dụng: trị mụn
Mùi khá thơm, mới dùng nên chưa biết như thế nào, giao hàng nhanh",,0,7,0,3.1425415e-07
41,hanthiloc,5,2023-02-26 19:35,,Mình đang mùng típ này là típ thứ 2 rồi thấy cũng ổn lắm . Đỡ bị lên mụn hơn ă,"Rohto Mentholatum Việt Nam xin chào bạn, Rohto rất vui khi bạn hài lòng với sản phẩm và dịch vụ của Rohto Mentholatum Việt Nam. Mong sớm gặp lại bạn trong đơn hàng tiếp theo ạ. Mong bạn sẽ luôn ủng hộ Rohto nhé..",0,7,1,0.99999285
42,t*****y,5,2023-02-19 10:52,,"Công dụng: ok
Mùi hương: ok
Dành cho da: ok
Chất lượng sản phẩm này tuyệt vời lắm mình rất thích cảm ơn shop nhiều nha mình sẽ ủng hộ shop nhé","Rohto Mentholatum Việt Nam xin chào bạn, Rohto rất vui khi bạn đã tin dùng sản phẩm Rohto ạ. Mong sớm gặp lại bạn trong đơn hàng tiếp theo. Khi cần Rohto hỗ trợ cũng như tư vấn thông tin nào bạn có thể nhắn tin vào hộp thư Chat của Rohto để được hỗ trợ nhé. Chúc bạn một ngày vui vẻ nhen.",0,8,0,0.1833589
43,na_young,5,2023-02-21 07:51,,Giá học sinh sinh viên nhưng hiệu quả lắm nhaaa. Chắc sẽ mua thêm nhiều tuýp nữa,"Rohto Mentholatum Viet Nam xin chào bạn, Rohto rất vui khi bạn hài lòng với sản phẩm và dịch vụ của Rohto Mentholatum Viet Nam. Mong sớm gặp lại bạn trong đơn hàng tiếp theo ạ. Mong bạn sẽ luôn ủng hộ Rohto nhé..
",0,8,0,1.0672564e-05
44,s*****u,5,2023-02-20 18:26,,"K có bọc chống sốc, sơ xài lắm. Còn chất lượng thì mong phù hợp sẽ đánh giá thêm nha","Rohto Mentholatum Việt Nam xin chào bạn, Rohto rất vui khi bạn hài lòng với sản phẩm và dịch vụ của Rohto Mentholatum Việt Nam. Mong sớm gặp lại bạn trong đơn hàng tiếp theo nhé ❤️",0,8,0,2.3489296e-08
45,c*****t,5,2023-02-17 15:07,,"Công dụng: giảm mụn
Mùi hương: có mùi nồng
Dành cho da: nhiều mụn
Có tác dụng giảm mụn. Khad hiệu quả","Rohto Mentholatum Việt Nam xin chào bạn, Rohto rất vui khi bạn hài lòng với sản phẩm và dịch vụ của Rohto Mentholatum Việt Nam. Mong sớm gặp lại bạn trong đơn hàng tiếp theo nhé ❤️",0,8,0,0.0034233108
46,chucne05,5,2023-02-21 12:57,,"Mùi hương: xinh
Dành cho da: bthg
ah you yeu anhh and i i are the best in your life ever in life and you are always so blessed","Rohto Mentholatum Viet Nam xin chào bạn, Rohto rất vui khi bạn hài lòng với sản phẩm và dịch vụ của Rohto Mentholatum Viet Nam. Mong sớm gặp lại bạn trong đơn hàng tiếp theo ạ. Mong bạn sẽ luôn ủng hộ Rohto nhé..
",0,8,0,0.00048994797
47,phaman96,5,2023-02-13 16:39,,"Công dụng: trị mụn
Mùi hương: có mùi thơm
Dành cho da: tất cả
Rẻ. Trước đây dùng loại đầu tiên của acnes","Rohto Mentholatum Viet Nam xin chào bạn, Rohto rất vui khi bạn hài lòng với sản phẩm và dịch vụ của Rohto Mentholatum Viet Nam. Mong sớm gặp lại bạn trong đơn hàng tiếp theo ạ. Mong bạn sẽ luôn ủng hộ Rohto nhé..
",0,8,0,1.8181942e-10
48,ngaa.ngaa,5,2023-02-16 10:37,,"Công dụng: giảm mụn
Lọ tuýp nhỏ, chưa sử dụng chưa biết thế nào nhưng đọc review thấy rất có hy vọng. Mong sẽ hiệu quả để quay lại mua tiếp","Rohto Mentholatum Việt Nam xin chào bạn, Rohto rất vui khi bạn đã tin dùng sản phẩm Rohto ạ. Mong sớm gặp lại bạn trong đơn hàng tiếp theo. Khi cần Rohto hỗ trợ cũng như tư vấn thông tin nào bạn có thể nhắn tin vào hộp thư Chat của Rohto để được hỗ trợ nhé. Chúc bạn một ngày vui vẻ nhen",0,9,0,4.5340155e-07
49,h*****e,5,2023-02-17 22:22,,Ổn áp đóng gói chắc chắn. Hàng chính hãng á. Giao hàng nhanh nữa. Nên mua nha,"Rohto Mentholatum Việt Nam xin chào bạn, Rohto rất vui khi bạn hài lòng với sản phẩm và dịch vụ của Rohto Mentholatum Việt Nam. Mong sớm gặp lại bạn trong đơn hàng tiếp theo nhé ❤️",0,9,0,0.0014532468
50,t*****u,5,2023-02-04 09:07,,"Kem trị mụn đúng, xài 1 đêm mụn xẹp thiệt, giá phải chăng. Rất ok nha","Rohto Mentholatum Việt Nam xin chào bạn, Rohto rất vui khi bạn hài lòng với sản phẩm và dịch vụ của Rohto Mentholatum Việt Nam. Mong sớm gặp lại bạn trong đơn hàng tiếp theo nhé ❤️",0,9,0,1.3757436e-05
51,chilinh9729,5,2023-02-04 12:11,,"Công dụng: giảm mụn
Mùi hương: thơm
Dành cho da: mụn
Hộp hơi móp nhưng k sao .Chất lượng oke dùng thấy hiệu quả","Rohto Mentholatum Việt Nam xin chào bạn, Rohto rất vui khi bạn hài lòng với sản phẩm và dịch vụ của Rohto Mentholatum Việt Nam. Mong sớm gặp lại bạn trong đơn hàng tiếp theo nhé ❤️",0,9,0,2.6628825e-06
52,h*****3,5,2023-02-09 13:24,,nghe thấy mn nói dùng có hiệu quả nên mua cho người yêu dùng thử =)))) có gì sẽ đánh giá lại sau ạ,"Rohto Mentholatum Việt Nam xin chào bạn, Rohto rất vui khi bạn đã tin dùng sản phẩm Rohto ạ. Mong sớm gặp lại bạn trong đơn hàng tiếp theo. Khi cần Rohto hỗ trợ cũng như tư vấn thông tin nào bạn có thể nhắn tin vào hộp thư Chat của Rohto để được hỗ trợ nhé. Chúc bạn một ngày vui vẻ nhen",0,9,0,2.4172794e-05
53,kimanhmth,5,2023-02-16 12:15,,Đủ hàng lần đầu mua combo nên không biết như nào hsievsjssbslshshsis,"Rohto Mentholatum Việt Nam xin chào bạn, Rohto rất vui khi bạn đã tin dùng sản phẩm Rohto ạ. Mong sớm gặp lại bạn trong đơn hàng tiếp theo. Khi cần Rohto hỗ trợ cũng như tư vấn thông tin nào bạn có thể nhắn tin vào hộp thư Chat của Rohto để được hỗ trợ nhé. Chúc bạn một ngày vui vẻ nhen",0,9,1,0.99887055
54,coxam92,5,2023-02-01 17:05,,"Công dụng: trị mụn
Mùi hương: ko có
Dành cho da: ko biết
Có biết nói gì đâu tại lần đầu mua với lại chưa có xài. Viết vài chữ để nhận xu thôi hà bà con đừng trông mong gì ở đây 🤣🤣🤣","Rohto Mentholatum Việt Nam xin chào bạn, Rohto rất vui khi bạn đã tin dùng sản phẩm và dịch vụ của Rohto Mentholatum Việt Nam. Mong sớm gặp lại bạn trong đơn hàng tiếp theo nhé ạ ..
",0,10,0,0.23811893
55,n*****2,5,2023-02-05 13:06,,"Công dụng: khô cồi mụn
Mùi hương: thơm
Dành cho da: mọi loại
Ko biết là do tùy cơ địa hay gì nhưng kem chỉ làm khô cồi chứ không trị được mụn nhưng shop rất nhiệt tình, đóng gói kĩ ship nhanh nữa.","Rohto Mentholatum Viet Nam xin chào bạn, Rohto rất vui khi bạn hài lòng với sản phẩm và dịch vụ của Rohto Mentholatum Viet Nam. Mong sớm gặp lại bạn trong đơn hàng tiếp theo ạ. Mong bạn sẽ luôn ủng hộ Rohto nhé..",0,10,0,0.0004966349
56,aq8om77p0v,5,2023-02-04 11:31,,"Công dụng: giảm mụn.
Mùi hương: hong biết.
Hình ảnh chỉ mang tính chất minh họa để nhận xu","Rohto Mentholatum Việt Nam xin chào bạn, Rohto rất vui khi bạn hài lòng với sản phẩm và dịch vụ của Rohto Mentholatum Việt Nam. Mong sớm gặp lại bạn trong đơn hàng tiếp theo nhé ❤️",0,10,0,0.00010721196
57,n*****2,5,2023-01-29 17:46,,"Công dụng: giảm mụn
Mùi hương: mùi thơm lắm nha
Dành cho da: da bị mụn trứng cá
Giảm mụn trứng cá, giá thành ổn","Rohto Mentholatum Viet Nam xin chào bạn, Rohto rất vui khi bạn hài lòng với sản phẩm và dịch vụ của Rohto Mentholatum Viet Nam. Mong sớm gặp lại bạn trong đơn hàng tiếp theo ạ. Mong bạn sẽ luôn ủng hộ Rohto nhé..
",0,10,0,4.1801027e-07
58,bdjj4ateh7,5,2023-01-27 11:00,,"Công dụng: kháng khuẩn ngăn ngừa mụn
Mùi hương: thơm
Chưa dùng nên chưa bíc , đóng gói ổn áp k bị móp méo","Rohto Mentholatum Viet Nam xin chào bạn, Rohto rất vui khi bạn hài lòng với sản phẩm và dịch vụ của Rohto Mentholatum Viet Nam. Mong sớm gặp lại bạn trong đơn hàng tiếp theo ạ. Mong bạn sẽ luôn ủng hộ Rohto nhé..
",0,10,0,1.3546895e-14
